angle_total_width_bins,axis_sign,bin_mode,candidate,formula,hit_count,mean_abs_peak_angle_error_deg,mean_contrast_db,overlap_ratio,projection_hit_rate,range_mask_name,subset,target_count,unit_mode
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",3,65.23180013538186,5.3694642384847,0.0,0.1,narrow,strong,30,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,61.24259877515988,5.535680292074573,0.0,0.0205761316872428,narrow,non_overlap_only_weak,243,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",10,63.43312167489452,6.262679403142411,0.0,0.025839793281653745,narrow,all,387,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,61.24259877515988,6.169874921257113,0.0,0.0205761316872428,narrow,weak,243,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",2,67.62905773472697,6.594686708952251,0.0,0.017543859649122806,narrow,mid,114,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",3,65.23180013538186,5.752767944335938,0.0,0.1,narrow,strong,30,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,61.24259877515988,6.169874921257113,0.0,0.0205761316872428,narrow,non_overlap_only_weak,243,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",13,63.43312167489452,6.753718905978733,0.020671834625323,0.03359173126614987,narrow,all,387,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",8,61.24259877515988,6.729756045243377,0.0,0.03292181069958848,narrow,weak,243,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",2,67.62905773472697,6.96778250577157,0.05263157894736842,0.017543859649122806,narrow,mid,114,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",3,65.23180013538186,6.13437639872233,0.06666666666666667,0.1,narrow,strong,30,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",8,61.24259877515988,6.729756045243377,0.0,0.03292181069958848,narrow,non_overlap_only_weak,243,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",21,63.43312167489452,7.470392537671466,0.031007751937984496,0.05426356589147287,narrow,all,387,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",12,61.24259877515988,7.575924673198182,0.0,0.04938271604938271,narrow,weak,243,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",4,67.62905773472697,7.429314027752793,0.07894736842105263,0.03508771929824561,narrow,mid,114,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,65.23180013538186,6.771680577596029,0.1,0.16666666666666666,narrow,strong,30,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",12,61.24259877515988,7.575924673198182,0.0,0.04938271604938271,narrow,non_overlap_only_weak,243,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",27,63.43312167489452,8.047864780869595,0.031007751937984496,0.06976744186046512,narrow,all,387,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",14,61.24259877515988,8.298436121685516,0.0,0.05761316872427984,narrow,weak,243,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",7,67.62905773472697,7.764771913227282,0.07894736842105263,0.06140350877192982,narrow,mid,114,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",6,65.23180013538186,7.093989817301432,0.1,0.2,narrow,strong,30,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",14,61.24259877515988,8.298436121685516,0.0,0.05761316872427984,narrow,non_overlap_only_weak,243,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",38,63.43312167489452,8.801911878955456,0.031007751937984496,0.09819121447028424,narrow,all,387,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",24,61.24259877515988,9.116312631363732,0.0,0.09876543209876543,narrow,weak,243,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",7,67.62905773472697,8.344800380238315,0.07894736842105263,0.06140350877192982,narrow,mid,114,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",7,65.23180013538186,7.992289479573568,0.1,0.23333333333333334,narrow,strong,30,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",24,61.24259877515988,9.116312631363732,0.0,0.09876543209876543,narrow,non_overlap_only_weak,243,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",18,62.70976450315221,6.750388803408128,0.0,0.046511627906976744,default,all,387,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",13,61.24344424260208,6.803957101952939,0.0,0.04961832061068702,default,weak,262,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",2,66.9343036509747,6.764843033581245,0.0,0.024390243902439025,default,mid,82,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",3,63.587990041354324,6.39643203380496,0.0,0.06976744186046512,default,strong,43,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",13,61.24344424260208,6.803957101952939,0.0,0.04961832061068702,default,non_overlap_only_weak,262,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,default,overlap_only_weak,0,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",20,62.70976450315221,7.205500146831345,0.00516795865633075,0.05167958656330749,default,all,387,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",14,61.24344424260208,7.300429540736075,0.0,0.05343511450381679,default,weak,262,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",2,66.9343036509747,7.063325230668231,0.024390243902439025,0.024390243902439025,default,mid,82,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",4,63.587990041354324,6.898217400839163,0.0,0.09302325581395349,default,strong,43,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",14,61.24344424260208,7.300429540736075,0.0,0.05343511450381679,default,non_overlap_only_weak,262,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,default,overlap_only_weak,0,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",26,62.70976450315221,7.690327627098221,0.07751937984496124,0.06718346253229975,default,all,387,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",18,61.24344424260208,7.869869494256172,0.003816793893129771,0.06870229007633588,default,weak,262,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",4,66.9343036509747,7.408196100374547,0.23170731707317074,0.04878048780487805,default,mid,82,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",4,63.587990041354324,7.134393115376318,0.23255813953488372,0.09302325581395349,default,strong,43,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",18,61.161443284772126,7.885346789012924,0.0,0.06896551724137931,default,non_overlap_only_weak,261,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,82.64569423621978,3.8302955627441406,1.0,0.0,default,overlap_only_weak,1,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",35,62.70976450315221,8.352130160467262,0.19121447028423771,0.09043927648578812,default,all,387,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",24,61.24344424260208,8.64330422787266,0.04198473282442748,0.0916030534351145,default,weak,262,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,66.9343036509747,7.769558976336223,0.43902439024390244,0.06097560975609756,default,mid,82,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",6,63.587990041354324,7.688949496247048,0.627906976744186,0.13953488372093023,default,strong,43,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",24,60.050074998472624,8.609786683344746,0.0,0.09561752988047809,default,non_overlap_only_weak,251,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,88.47396063137427,9.408113653009588,1.0,0.0,default,overlap_only_weak,11,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",41,62.70976450315221,8.899087644670669,0.21705426356589147,0.10594315245478036,default,all,387,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",27,61.24344424260208,9.274121961520828,0.0648854961832061,0.10305343511450382,default,weak,262,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,66.9343036509747,8.14355240798578,0.47560975609756095,0.06097560975609756,default,mid,82,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",9,63.587990041354324,8.05478295614553,0.6511627906976745,0.20930232558139536,default,strong,43,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",27,59.27876896105565,9.189580753871374,0.0,0.11020408163265306,default,non_overlap_only_weak,245,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,89.55788212371237,10.492509954115924,1.0,0.0,default,overlap_only_weak,17,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",55,62.70976450315221,9.642194466997486,0.23255813953488372,0.1421188630490956,default,all,387,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",38,61.24344424260208,10.003745392078661,0.0648854961832061,0.1450381679389313,default,weak,262,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",7,66.9343036509747,8.710799426567263,0.5,0.08536585365853659,default,mid,82,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",10,63.587990041354324,9.215404954067496,0.7441860465116279,0.23255813953488372,default,strong,43,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",38,59.27876896105565,9.866574018828723,0.0,0.15510204081632653,default,non_overlap_only_weak,245,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,89.55788212371237,11.980626947739545,1.0,0.0,default,overlap_only_weak,17,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",30,63.16984899769593,7.571216366395777,0.0,0.07751937984496124,wide,all,387,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",16,61.13554543796125,7.686007226682177,0.0,0.06274509803921569,wide,weak,255,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",6,63.51081095933705,7.289715376767245,0.0,0.06818181818181818,wide,mid,88,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",8,74.2776388865123,7.4689531326293945,0.0,0.18181818181818182,wide,strong,44,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",16,61.13554543796125,7.686007226682177,0.0,0.06274509803921569,wide,non_overlap_only_weak,255,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,wide,overlap_only_weak,0,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",33,63.16984899769593,8.030350401728036,0.00516795865633075,0.08527131782945736,wide,all,387,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",18,61.13554543796125,8.163563687193628,0.0,0.07058823529411765,wide,weak,255,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",7,63.51081095933705,7.666141770102761,0.022727272727272728,0.07954545454545454,wide,mid,88,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",8,74.2776388865123,7.986736124212092,0.0,0.18181818181818182,wide,strong,44,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",18,61.13554543796125,8.163563687193628,0.0,0.07058823529411765,wide,non_overlap_only_weak,255,degrees_correct
2,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,wide,overlap_only_weak,0,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",41,63.16984899769593,8.540934540504633,0.07751937984496124,0.10594315245478036,wide,all,387,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",24,61.13554543796125,8.795302402271943,0.0,0.09411764705882353,wide,weak,255,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",9,63.51081095933705,7.960123148831454,0.22727272727272727,0.10227272727272728,wide,mid,88,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",8,74.2776388865123,8.228379943154074,0.22727272727272727,0.18181818181818182,wide,strong,44,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",24,61.13554543796125,8.795302402271943,0.0,0.09411764705882353,wide,non_overlap_only_weak,255,degrees_correct
3,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,,,0.0,0.0,wide,overlap_only_weak,0,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",49,63.16984899769593,9.257265184584822,0.21705426356589147,0.12661498708010335,wide,all,387,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",31,61.13554543796125,9.581592455097272,0.050980392156862744,0.12156862745098039,wide,weak,255,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",10,63.51081095933705,8.496048147028143,0.5113636363636364,0.11363636363636363,wide,mid,88,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",8,74.2776388865123,8.90007530559193,0.5909090909090909,0.18181818181818182,wide,strong,44,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",31,59.321117420252946,9.539875519177146,0.0,0.128099173553719,wide,non_overlap_only_weak,242,degrees_correct
5,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,94.91182084453143,10.358169262225811,1.0,0.0,wide,overlap_only_weak,13,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",55,63.16984899769593,9.805076155551644,0.26356589147286824,0.1421188630490956,wide,all,387,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",36,61.13554543796125,10.199946399763519,0.10588235294117647,0.1411764705882353,wide,weak,255,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",10,63.51081095933705,8.851983894001354,0.5340909090909091,0.11363636363636363,wide,mid,88,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",9,74.2776388865123,9.422808126969771,0.6363636363636364,0.20454545454545456,wide,strong,44,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",36,57.539469554424265,10.132764665704025,0.0,0.15789473684210525,wide,non_overlap_only_weak,228,degrees_correct
7,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,91.50240845449588,10.767258820710358,1.0,0.0,wide,overlap_only_weak,27,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",69,63.16984899769593,10.500524959514923,0.3023255813953488,0.17829457364341086,wide,all,387,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",47,61.13554543796125,10.869406920788334,0.13333333333333333,0.1843137254901961,wide,weak,255,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",12,63.51081095933705,9.514566161415793,0.5568181818181818,0.13636363636363635,wide,mid,88,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",10,74.2776388865123,10.334603916515004,0.7727272727272727,0.22727272727272727,wide,strong,44,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",47,56.09549705207712,10.90281803251931,0.0,0.21266968325791855,wide,non_overlap_only_weak,221,degrees_correct
10,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",0,93.89585994620812,10.652234694536995,1.0,0.0,wide,overlap_only_weak,34,degrees_correct
